URLID,length,word_present,edited_2023
URLID_RMZH,22081.0,0,0
URLID_WQWJ,20221.125,0,0
URLID_BXHF,33434.0,0,1
URLID_PWSN,24886.0,0,0
URLID_ZLCA,89660.0,1,1
URLID_YIPI,24261.0,0,0
URLID_YHIF,15714.215384615385,0,0
URLID_ODUD,17064.0,0,0
URLID_KPPD,33417.0,0,1
URLID_LZRN,18064.5,0,0
URLID_URUH,30748.0,0,0
URLID_JZAM,19759.7552238806,0,0
URLID_MTAE,143526.0,1,1
URLID_JZCG,31144.0,1,1
URLID_EMPF,21179.0,0,0
URLID_FTXK,16233.0,0,0
URLID_VPEO,16926.0,0,1
URLID_JQIE,59991.0,0,1
URLID_QRXC,41533.0,1,0
URLID_EDVB,21117.0,0,0
URLID_UFDK,24524.5,1,1
URLID_TLBG,32725.0,0,1
URLID_WKLJ,63783.0,1,1
URLID_BXQG,26197.0,0,0
URLID_WSIJ,50500.0,0,1
URLID_FFIE,24142.0,0,0
URLID_OQFL,12384.0,0,0
URLID_FIOG,58345.0,1,1
URLID_NEEK,19009.5,0,0
URLID_JHNJ,28671.0,0,0
URLID_MSFN,27366.0,0,0
URLID_FYGI,155048.0,0,1
URLID_HUMI,74903.0,1,0
URLID_OXTE,15891.0,0,0
URLID_YWSF,46431.0,1,0
URLID_LMII,19021.0,0,0
URLID_ANHI,30016.0,0,0
URLID_ZWLD,22045.0,0,0
URLID_LSPJ,80675.0,0,1
URLID_SKLL,94233.0,1,1
URLID_ODAD,28855.0,0,0
URLID_SNSB,29955.0,0,0
URLID_TZYF,22563.0,0,0
URLID_TTWG,60163.0,0,0
URLID_PZSF,25237.0,1,0
URLID_NZAO,22373.0,0,0
URLID_BJXL,19067.5,0,0
URLID_RUXL,18787.166666666668,0,0
URLID_GTCC,20198.0,0,0
URLID_NLWC,15846.058823529413,0,0
URLID_IVFC,45386.0,1,0
URLID_LRHD,33328.0,1,1
URLID_CLMN,50497.5,1,1
URLID_HULA,24283.714285714286,1,0
URLID_UIFL,53666.5,1,1
URLID_HNJL,29808.0,0,0
URLID_NMUJ,36935.0,1,1
URLID_SYPG,41667.0,0,1
URLID_BFHD,28809.0,1,0
URLID_CJPA,38978.5,0,0
URLID_XAJJ,31644.0,1,0
URLID_QDNK,54775.0,0,0
URLID_MTEC,8566.0,0,0
URLID_DOBN,103216.0,1,0
URLID_PHBO,26749.0,0,0
URLID_MNAL,26407.0,1,0
URLID_SDTF,14776.0,0,0
URLID_KDJF,29176.0,1,1
URLID_DFVC,18551.479591836734,0,0
URLID_ELTG,37223.0,0,0
URLID_PHRN,17375.598619896493,0,0
URLID_IWXG,47770.0,0,1
URLID_CQSE,21342.5,0,0
URLID_OVOJ,28760.88888888889,0,0
URLID_JQRH,41184.0,0,0
URLID_CZTA,16520.0,1,0
URLID_MWYN,16183.45,0,0
URLID_HFON,28419.0,1,0
URLID_FUIK,20302.0,0,0
URLID_QDDM,53745.5,1,1
URLID_TXNN,111187.0,1,0
URLID_DREL,20534.0,0,0
URLID_MNSG,33783.0,0,0
URLID_UBQF,15489.0,1,1
URLID_DBND,31661.0,1,0
URLID_MBDH,78986.0,1,1
URLID_LIKB,24660.0,0,0
URLID_RCMD,26785.0,0,0
URLID_XBEC,27661.0,0,0
URLID_OEMB,120293.0,1,1
URLID_MWPJ,18690.0,0,0
URLID_EPNN,44415.0,1,1
URLID_JWWF,20046.0,0,0
URLID_BUQF,32472.0,0,1
URLID_CEYA,26138.0,0,0
URLID_ZITA,62807.0,1,1
URLID_JKLA,20611.0,1,0
URLID_URYD,14501.0,0,0
URLID_DEZB,22074.0,1,0
URLID_RICI,22481.666666666668,0,0
URLID_OCIG,31069.0,0,0
URLID_BIKJ,23686.0,0,0
URLID_RSCI,11628.0,0,0
URLID_DKHL,19118.74193548387,0,0
URLID_QKUM,18520.0,1,0
URLID_JEIJ,21805.0,0,0
URLID_AAZE,91914.0,1,1
URLID_WCFA,53349.0,1,1
URLID_MNWH,107573.0,1,1
URLID_INWA,12023.0,0,0
URLID_BVZH,36880.0,1,1
URLID_OMAE,55973.0,1,0
URLID_QEOD,32131.0,0,0
URLID_GPIJ,23119.0,0,0
URLID_HWNB,40461.0,0,0
URLID_YSUH,36013.0,0,0
URLID_YVIC,45337.0,1,1
URLID_VYUM,12467.0,0,0
URLID_LNKH,95424.0,0,0
URLID_YJPA,81514.0,1,1
URLID_GYZL,45623.0,0,0
URLID_KHKJ,63190.0,1,1
URLID_GUBG,29108.0,0,0
URLID_PUYG,20045.0,0,0
URLID_WAAH,18398.333333333332,0,0
URLID_WQWF,22403.0,0,0
URLID_TIAM,28244.0,1,1
URLID_DBJB,25606.0,0,0
URLID_NTBO,20904.1,0,0
URLID_SERE,59968.0,1,0
URLID_BOZB,16628.107228915662,0,0
URLID_YCAH,24052.0,0,0
URLID_UYMM,34981.0,0,0
URLID_BXEF,30557.0,0,0
URLID_VMLK,13791.0,1,0
URLID_KSQI,23799.0,0,1
URLID_VDJG,23628.0,1,1
URLID_BNSG,36770.0,0,0
URLID_EWIF,17375.598619896493,0,0
URLID_QMII,27769.0,0,0
URLID_RTAH,15287.0,0,0
URLID_EOGE,85646.0,0,0
URLID_TOME,43933.0,0,0
URLID_ZLTD,15226.780487804877,0,0
URLID_EVFD,31767.0,1,1
URLID_CHNN,19805.5,1,0
URLID_EBYN,90333.0,0,0
URLID_OECO,68951.0,1,1
URLID_BRSH,22682.0,0,0
URLID_KOSF,16515.0,0,0
URLID_FIQB,36310.0,0,0
URLID_KDNN,18017.0,0,0
URLID_LKHH,17936.0,0,0
URLID_TUQN,59496.0,1,1
URLID_MCXN,95291.0,0,1
URLID_OFRM,57618.0,0,0
URLID_NOEE,19391.454545454544,0,0
URLID_IAPB,51751.0,0,1
URLID_GOQF,32437.5,0,0
URLID_WGLG,28361.0,1,0
URLID_GIRH,12364.0,0,0
URLID_AMNG,37434.0,0,0
URLID_XOVD,30231.0,1,0
URLID_RMGK,39805.0,0,1
URLID_XEKH,20582.535714285714,0,0
URLID_THXA,62603.0,0,0
URLID_CPHJ,40031.0,1,1
URLID_PAGC,11640.0,0,0
URLID_KGUA,17667.333333333332,0,0
URLID_LKLK,56052.0,1,1
URLID_QAAA,39833.0,0,0
URLID_NJMC,29150.0,0,0
URLID_MGTL,22967.0,0,0
URLID_XAZH,59362.0,1,1
URLID_XIFC,25263.0,0,0
URLID_WOIH,11549.0,0,0
URLID_QAPM,49249.0,0,0
URLID_TVXM,32150.0,1,1
URLID_WXVH,17375.598619896493,0,0
URLID_FQWN,31701.0,0,1
URLID_GUIB,18607.21875,0,0
URLID_ZWZB,28027.0,0,0
URLID_NYTD,37280.0,0,0
URLID_FHWK,25433.0,1,0
URLID_UPGM,29201.0,0,0
URLID_PQZA,19911.714285714286,0,0
URLID_XVKK,157912.0,0,0
URLID_VJPL,25926.0,0,0
URLID_JPGK,22660.0,0,0
URLID_QEHI,15258.0,0,0
URLID_MJMA,22751.0,0,0
URLID_YYDB,23093.0,0,0
URLID_TQWA,41293.0,0,0
URLID_BDHH,66128.0,1,1
URLID_PKXM,13035.0,0,0
URLID_MBWC,57021.0,0,0
URLID_FCXA,42003.0,1,0
URLID_HNOE,19230.0,0,0
URLID_PIPN,49338.0,0,0
URLID_OFPA,44129.0,1,0
URLID_UKBM,44102.0,1,1
URLID_PFYI,47072.0,0,0
URLID_ERQC,31077.0,0,0
URLID_NDQA,15422.0,0,0
URLID_CFZJ,21061.0,1,0
URLID_HWFL,18544.0,0,0
URLID_HJND,53514.0,0,0
URLID_LINF,48368.0,1,0
URLID_VMXM,22921.0,0,0
URLID_RKGB,28285.0,1,0
URLID_PWAE,33353.0,0,0
URLID_ZXAO,25449.0,1,1
URLID_YKJE,68000.0,1,1
URLID_ZXDJ,73603.0,0,0
URLID_FBVI,41667.0,0,0
URLID_ZRSH,19727.0,1,1
URLID_COJF,61118.0,1,0
URLID_LVEO,19357.0,1,1
URLID_FBRJ,112241.0,1,1
URLID_OEYN,74860.0,0,0
URLID_ZIPI,17947.0,0,0
URLID_XXJF,16744.052631578947,0,0
URLID_ELIF,20145.833333333332,0,0
URLID_OLLI,43629.5,0,0
URLID_LVCF,25078.0,0,0
URLID_AEDF,36499.0,0,1
URLID_LTQH,21218.0,1,0
URLID_ISGA,27796.0,0,0
URLID_CYFL,24065.0,0,0
URLID_KUGA,35570.0,0,0
URLID_MWDL,50453.0,1,1
URLID_YXII,15678.233333333334,0,0
URLID_JPOF,75304.0,0,0
URLID_BSFK,27896.0,0,0
URLID_RVCM,108187.0,1,1
URLID_GXTF,23820.0,0,0
URLID_BMVG,82132.0,1,1
URLID_KBKI,25968.5,1,0
URLID_XKPD,37223.0,1,1
URLID_KJOG,16810.0,0,0
URLID_NHEK,13884.0,0,0
URLID_TMNJ,26364.0,0,0
URLID_JIZK,27484.0,0,0
URLID_IMEE,28540.0,0,0
URLID_PMUC,34309.0,0,1
URLID_RUCC,20076.95238095238,0,0
URLID_FOOL,29408.0,0,0
URLID_OVRL,30324.0,1,1
URLID_TBGJ,26326.0,1,0
URLID_DECB,149828.0,1,0
URLID_ABML,24682.0,0,0
URLID_PKFA,22461.0,0,0
URLID_YJFJ,17614.122159090908,0,0
URLID_HHIE,21592.0,0,1
URLID_KLTN,41719.0,0,0
URLID_LZUB,20846.727272727272,0,0
URLID_RTGG,45940.0,1,0
URLID_NTMF,16647.0,0,0
URLID_IPAF,22355.0,1,0
URLID_OALM,92703.0,0,1
URLID_XOCK,22486.0,0,0
URLID_XAEE,57110.0,0,1
URLID_OVTB,131713.0,1,1
URLID_BUWJ,29498.0,0,0
URLID_AKRN,67475.0,1,1
URLID_RCJN,25640.833333333332,0,0
URLID_CHLH,18974.4,0,0
URLID_UDCO,17659.666666666668,0,0
URLID_XHWM,31157.0,0,0
URLID_APFB,28807.0,0,0
URLID_FWWG,18666.0,0,1
URLID_NFVM,49168.0,0,0
URLID_OZUI,37804.0,1,1
URLID_LWWG,21370.0,1,0
URLID_BTHJ,9469.0,0,0
URLID_XGYF,88016.0,1,1
URLID_XGPI,34017.0,1,0
URLID_JWGK,31760.0,0,0
URLID_NJYB,21288.0,0,0
URLID_SHSE,17614.122159090908,0,0
URLID_XCLB,38935.0,0,1
URLID_DXCA,17097.0,0,0
URLID_LDLA,17386.0,0,0
URLID_ETQF,31382.0,0,0
URLID_AYEA,17478.29683698297,0,0
URLID_YCOM,31704.0,1,1
URLID_HOJM,24881.0,0,0
URLID_OOWB,19152.0,0,0
URLID_LWJH,51180.0,0,0
URLID_SNYI,53745.5,1,1
URLID_EWFM,30685.0,0,0
URLID_IJNL,22064.0,0,1
URLID_XDAM,51522.0,0,0
URLID_REGB,17863.0,0,0
URLID_DKVC,70915.0,0,0
URLID_WDGJ,16446.0,0,0
URLID_VQXD,54918.5,0,0
URLID_VXGH,28291.5,0,0
URLID_AMLC,16749.0,0,0
URLID_AFPI,20616.0,0,0
URLID_PBDH,16628.107228915662,0,0
URLID_NEGK,18936.333333333332,0,0
URLID_WFOC,21477.714285714286,0,0
URLID_FUEA,18440.0,0,0
URLID_NBSG,23573.0,0,0
URLID_KVWI,57089.0,0,0
URLID_FAJK,30985.0,0,0
URLID_GUUD,18186.0,0,0
URLID_XALB,239417.5,1,1
URLID_XDDI,63575.0,1,1
URLID_ZMRG,36244.0,0,1
URLID_GFOE,9870.0,0,0
URLID_KIAM,46284.0,1,1
URLID_MXXE,25700.0,1,1
URLID_WCHN,32773.0,0,0
URLID_LYSF,25077.0,0,0
URLID_MPAN,19548.0,1,0
URLID_QVPH,40564.0,1,0
URLID_EUQH,28285.0,0,0
URLID_BIJM,19383.0,1,0
URLID_FRGL,37236.0,1,1
URLID_IDSG,15443.666666666666,0,0
URLID_ARTJ,17412.0,0,0
URLID_GWWD,18446.0,0,0
URLID_OIBE,79998.0,1,1
URLID_IHCC,17758.0,1,0
URLID_YVUL,26540.0,1,0
URLID_MJGH,47558.0,0,0
URLID_NEPG,23963.0,0,0
URLID_DSMM,21750.0,0,0
URLID_TSFN,50800.0,1,0
URLID_BGIA,21829.5,0,0
URLID_OCYI,27126.0,0,0
URLID_VTGI,71292.0,1,1
URLID_HKLF,26247.0,1,0
URLID_TBJN,22868.0,0,0
URLID_OTDC,53643.0,1,1
URLID_ZIOB,45626.0,1,1
URLID_CBXH,43372.0,1,1
URLID_ZSPE,20147.0,0,0
URLID_TZWJ,113150.0,1,1
URLID_UNDK,16057.0,0,0
URLID_DVKK,76225.0,0,0
URLID_FNAM,11186.40909090909,0,0
URLID_URXJ,27415.0,0,0
URLID_FROB,20558.333333333332,0,0
URLID_WIEB,20736.0,1,0
URLID_CYXG,17662.0,0,0
URLID_DTYG,18579.2942206655,0,0
URLID_QHBG,28353.0,1,0
URLID_VXIF,17375.598619896493,0,0
URLID_NDJG,16724.0,0,0
URLID_PTRM,38976.0,0,0
URLID_ALSJ,26154.0,0,0
URLID_WSKK,20221.75,0,0
URLID_KOUL,17611.6,0,0
URLID_CXUN,48883.0,0,1
URLID_FCDO,30275.0,0,0
URLID_NCIF,24552.0,0,0
URLID_JNEL,25299.0,0,0
URLID_HEXI,162723.0,1,1
URLID_YMQM,114335.0,0,0
URLID_VMZM,42786.0,0,1
URLID_XAEJ,20796.085714285713,0,0
URLID_ODJH,17614.122159090908,0,0
URLID_RWDI,30954.0,0,0
URLID_IVTE,35689.0,0,1
URLID_DBMJ,76153.0,1,1
URLID_IUYE,26468.0,0,0
URLID_LCAB,15837.422077922078,0,0
URLID_QFKD,18446.0,0,0
URLID_OWEO,28332.0,1,1
URLID_OZUN,22442.0,0,0
URLID_OSTF,14344.0,1,0
URLID_NWFK,27860.0,0,0
URLID_GNVM,21507.0,0,0
URLID_JMJF,17292.0,0,0
URLID_WDJI,46116.0,0,0
URLID_MNYC,20966.5,0,0
URLID_POTH,18579.2942206655,0,0
URLID_TNPD,15714.215384615385,0,0
URLID_RBQB,28992.0,0,1
URLID_XLRJ,18677.666666666668,1,0
URLID_WHQD,26780.0,0,0
URLID_KUYG,53985.0,1,1
URLID_YOJE,29722.0,0,0
URLID_NXSB,18584.0,0,0
URLID_IYKC,41847.0,0,0
URLID_MSWE,69971.0,1,1
URLID_WVTD,14903.5,0,0
URLID_GGVL,43064.0,1,1
URLID_ZMCA,30985.0,0,0
URLID_VUAD,28036.0,0,1
URLID_JHTH,12594.0,0,0
URLID_GZUA,22281.0,0,0
URLID_ZNGF,30059.0,0,0
URLID_UQUA,20980.0,0,0
URLID_LTUD,79453.0,0,0
URLID_SFAO,18319.0,0,0
URLID_HLNA,17843.0,0,0
URLID_SKUD,37998.0,1,1
URLID_KFAE,17361.279069767443,0,0
URLID_XTSI,45860.0,1,1
URLID_DFQK,24496.0,0,0
URLID_AFZH,83265.0,0,0
URLID_EYJL,17348.972222222223,0,0
URLID_RMMB,14058.0,0,0
URLID_PCHG,20672.25641025641,0,0
URLID_NLVK,25655.0,1,0
URLID_EFBK,11068.5,0,0
URLID_HWTA,23386.5,1,0
URLID_ZMOM,57077.0,1,1
URLID_FGMD,26108.0,0,0
URLID_KLEF,15325.0,0,0
URLID_UAQH,47249.0,1,1
URLID_JZJA,85981.0,0,0
URLID_YDHF,15823.0,0,0
URLID_WJFI,21329.0,0,0
URLID_QULJ,17621.3125,1,0
URLID_SFZH,17375.598619896493,0,0
URLID_EJKC,24165.0,0,0
URLID_IYDN,15243.0,1,0
URLID_YHAE,17375.598619896493,0,0
URLID_DMIM,31173.6,0,0
URLID_RECM,27167.5,0,0
URLID_EBQE,22979.0,0,0
URLID_FNQA,78877.0,1,1
URLID_GQBJ,20438.3125,0,0
URLID_FFIG,78158.0,1,0
URLID_VODD,16834.0,0,0
URLID_CIKI,20902.0,0,1
URLID_CGCL,24449.0,1,0
URLID_BZDD,29072.0,1,0
URLID_GXYD,31063.5,0,0
URLID_TDCF,24568.0,0,0
URLID_BCIC,12639.0,0,0
URLID_VFHH,48132.5,1,1
URLID_IWRE,19812.243243243243,0,0
URLID_QRPN,22316.0,0,0
URLID_KZUH,21265.285714285714,0,0
URLID_TPRK,17375.598619896493,0,0
URLID_LFAB,20810.0,0,0
URLID_RZUJ,53705.0,1,0
URLID_QHGB,44433.0,1,0
URLID_OSBC,47173.0,0,0
URLID_WWDE,56689.0,0,1
URLID_GIYA,29292.0,1,0
URLID_BZEM,16041.0,0,0
URLID_LUML,38160.0,0,0
URLID_IQTH,39638.0,1,0
URLID_LGRF,13995.0,0,0
URLID_CPSA,24694.0,0,0
URLID_DIQG,39851.0,0,0
URLID_KWHA,44156.0,0,0
URLID_AEOM,41943.5,0,0
URLID_ACSA,11672.0,0,0
URLID_EEXK,50485.0,1,1
URLID_NQSM,30434.0,0,1
URLID_PMRM,13469.0,0,0
URLID_SVYH,18869.18181818182,0,0
URLID_RSBB,16783.0,0,0
URLID_PPYI,27857.0,1,1
URLID_BRAH,115599.0,1,1
URLID_ZHHD,19183.0,1,0
URLID_TLFD,85068.0,1,1
URLID_GYGI,29388.0,0,0
URLID_JOEJ,19327.0,0,0
URLID_SLKI,17841.0,0,0
URLID_TEIF,30933.0,0,0
URLID_LTOE,71224.0,1,1
URLID_PNDB,15071.0,0,0
URLID_UKMA,28721.0,0,1
URLID_JZCB,20464.0,1,0
URLID_RCSC,48559.0,0,1
URLID_PCIL,51854.0,0,1
URLID_SGHG,25922.0,0,0
URLID_JIXC,19000.0,1,0
URLID_ECGF,32911.0,1,0
URLID_KMQK,10747.0,0,0
URLID_THGH,13578.0,0,0
URLID_NTAG,31300.0,0,0
URLID_HXCK,45679.0,0,0
URLID_KDCM,12036.0,0,0
URLID_ZMSA,10073.0,0,0
URLID_MUNN,29169.0,0,0
URLID_XXCJ,14740.0,0,0
URLID_OFLH,48999.0,0,0
URLID_VDUC,21812.0,0,0
URLID_YFGD,52931.0,0,1
URLID_YIID,25057.0,0,0
URLID_AAHL,30622.0,1,0
URLID_NDDA,18814.428571428572,0,0
URLID_HVSG,19000.0,0,0
URLID_CYVI,98293.0,1,1
URLID_HWNH,25440.0,0,0
URLID_BHRB,28977.0,0,0
URLID_OEPB,26329.0,1,0
URLID_ZPWF,18826.0,1,0
URLID_JLEI,21432.0,0,0
URLID_WAHG,18935.0,0,0
URLID_XLSI,42293.1935483871,1,1
URLID_GCKG,22238.0,0,1
URLID_OUGC,23041.0,0,0
URLID_ADDN,24663.0,0,1
URLID_PPIA,19759.7552238806,0,0
URLID_ELFL,38008.0,0,0
URLID_SWYI,25969.0,0,0
URLID_MKAM,10065.0,0,0
URLID_SILN,33066.0,0,0
URLID_UYDK,41887.0,1,1
URLID_PZOI,33544.0,0,0
URLID_YVWF,20195.0,0,0
URLID_NOGE,24976.0,0,0
URLID_ZFAC,34980.0,0,0
URLID_TUZH,56641.0,0,0
URLID_ILPC,56318.0,1,1
URLID_KUID,17427.59292035398,0,0
URLID_ZILI,30993.0,0,1
URLID_AUEG,40641.0,1,1
URLID_CQZK,38122.0,0,1
URLID_NVVB,11260.0,0,0
URLID_BZUN,16302.0,0,0
URLID_QLQL,14593.172413793103,1,0
URLID_APQH,25233.0,0,0
URLID_FLGK,82008.0,1,1
URLID_YROL,35425.0,0,0
URLID_MCIB,26983.0,0,1
URLID_YNGC,28004.0,1,1
URLID_XLLG,16628.107228915662,0,0
URLID_CLNF,61519.0,0,1
URLID_GMKN,38890.0,1,0
URLID_OUDD,10508.0,0,0
URLID_JMQL,29887.0,0,0
URLID_GOII,17437.6,0,0
URLID_ZLKJ,15053.0,0,0
URLID_BVPF,107519.0,1,1
URLID_ZZCI,16780.48,0,0
URLID_OBZG,38435.0,0,1
URLID_DJBD,42119.0,1,1
URLID_HBEJ,48707.0,0,1
URLID_QZKB,24618.0,0,1
URLID_YRUK,46995.0,0,0
URLID_SCKA,39514.0,0,0
URLID_NOOG,22868.0,0,0
URLID_IJIG,18579.2942206655,0,0
URLID_FQDO,49552.0,0,0
URLID_DOCH,19768.0,0,0
URLID_YPNM,16562.0,0,0
URLID_CHZF,23881.0,0,0
URLID_EJNC,25664.0,1,0
URLID_OYXA,13904.0,1,0
URLID_RQOL,17375.598619896493,0,0
URLID_FHDD,16412.0,1,0
URLID_TOEN,20614.0,0,0
URLID_RKYC,31407.0,1,1
URLID_JCFK,40057.0,1,1
URLID_GFAD,17614.122159090908,0,0
URLID_LSGN,19649.0,0,0
URLID_WLQL,25526.0,0,0
URLID_IOPE,17867.0,1,0
URLID_UKYI,41113.0,1,1
URLID_PFCB,16475.60606060606,0,0
URLID_TSIG,32915.0,0,1
URLID_SAFO,25514.0,1,0
URLID_WCCH,15170.0,0,0
URLID_UWWE,35768.0,1,1
URLID_IGKM,22508.0,1,0
URLID_RHYB,14471.0,0,0
URLID_BBFF,33692.0,1,1
URLID_CLJL,17228.0,0,0
URLID_ESPA,29996.0,1,0
URLID_ZQWN,42293.1935483871,1,1
URLID_NBSF,48691.0,0,0
URLID_KAAH,22555.555555555555,0,0
URLID_CCPG,22606.0,1,0
URLID_QZOE,26600.0,0,0
URLID_DFOC,26608.0,1,0
URLID_OIWF,45746.0,0,0
URLID_ERII,67306.0,1,1
URLID_HANG,57457.0,0,0
URLID_OSFF,18117.0,0,0
URLID_HQEC,16332.0,0,0
URLID_WIKI,27678.0,0,0
URLID_NZUE,22186.0,0,0
URLID_XCJD,36289.0,1,0
URLID_HXIM,40277.0,0,1
URLID_FBLN,32858.0,0,1
URLID_MUKL,76537.0,0,0
URLID_HVHL,51943.0,0,1
URLID_CAGF,16586.0,1,0
URLID_ALYG,26327.0,0,0
URLID_EYVB,88106.0,1,1
URLID_FPKE,33665.0,0,0
URLID_RGRL,30178.0,0,0
URLID_LCQK,112616.0,0,1
URLID_XWIG,18881.0,0,0
URLID_DBYI,18384.533333333333,0,0
URLID_NLWN,17367.4,0,0
URLID_BCRF,65993.0,1,1
URLID_TMXF,85166.0,0,0
URLID_VRZK,29829.0,0,0
URLID_NJQB,19799.0,0,0
URLID_QEJM,33287.0,0,0
URLID_AQCN,29587.0,1,0
URLID_TADF,25742.0,0,0
URLID_PUAI,46142.0,1,1
URLID_SKFL,40155.0,1,0
URLID_CGIK,13109.0,0,0
URLID_IJOD,29828.0,0,0
URLID_NOAA,33983.0,0,0
URLID_UOUM,21844.5,0,0
URLID_MLVI,40385.0,1,1
URLID_PKIM,16603.333333333332,0,0
URLID_RIHH,24110.0,0,0
URLID_ZGKI,33129.0,0,1
URLID_DGZI,80573.0,1,1
URLID_EUCL,28917.0,1,0
URLID_FKHA,29413.0,0,0
URLID_LSCD,28464.2,0,1
URLID_LXQF,57618.0,0,0
URLID_KALN,37092.0,1,0
URLID_VNWI,42637.0,0,1
URLID_HBCN,40567.0,1,0
URLID_GEYJ,28492.0,0,0
URLID_QWCK,42072.0,0,1
URLID_ZMXH,29614.0,1,0
URLID_OKAD,39014.5,0,0
URLID_LNFK,77683.0,1,1
URLID_ODYH,27935.0,1,1
URLID_AABM,17375.598619896493,0,0
URLID_MTNF,15714.215384615385,0,0
URLID_XKZC,36679.0,0,1
URLID_NFZH,18203.0,0,0
URLID_MHML,27838.0,0,0
URLID_EUKG,24229.0,0,0
URLID_KRZH,57268.0,1,1
URLID_EFIE,32972.0,0,0
URLID_AFAH,28826.8,0,0
URLID_KPCH,16780.48,0,0
URLID_TTAI,20864.0,0,0
URLID_QSNG,18803.0,0,0
URLID_FRUJ,23347.0,0,0
URLID_GURF,27148.0,0,0
URLID_JOTC,12221.0,0,0
URLID_FQYJ,46116.0,0,0
URLID_WNUI,31200.0,0,0
URLID_CWFE,17375.598619896493,0,0
URLID_MSYM,17375.598619896493,0,0
URLID_LTEI,17361.279069767443,0,0
URLID_KVZF,18453.82857142857,0,0
URLID_ELCF,17359.0,0,0
URLID_YZYF,13755.0,0,0
URLID_MOPF,31629.0,0,0
URLID_LGJD,17688.0,0,0
URLID_IVVF,25856.0,0,0
URLID_WWVF,21480.0,1,0
URLID_OSXN,36160.5,0,0
URLID_CRGI,55654.0,0,1
URLID_MITA,8611.0,0,0
URLID_VGSK,16517.272727272728,0,0
URLID_HLCL,18508.833333333332,0,0
URLID_RZYI,66500.0,1,1
URLID_HYIA,62797.0,1,1
URLID_BTUB,17334.625,0,0
URLID_IVCN,21237.0,1,0
URLID_KJYH,20516.0,0,0
URLID_VPNN,25222.0,0,1
URLID_QAHI,17478.29683698297,0,0
URLID_YXJB,20043.0,0,0
URLID_DNFB,15376.0,0,0
URLID_OCLK,62039.0,1,1
URLID_OMSA,32165.0,0,0
URLID_TAOC,54476.0,1,0
URLID_UMLC,27573.0,0,0
URLID_DCGN,10029.30612244898,0,0
URLID_WKQA,21662.0,0,0
URLID_EVZM,46825.5,1,1
URLID_YJLC,20352.0,0,0
URLID_BCED,20171.0,0,0
URLID_ZUCL,65648.0,1,1
URLID_ENEE,18579.2942206655,0,0
URLID_XMDE,22015.333333333332,0,0
URLID_CITI,20221.125,0,0
URLID_RWLD,20559.867088607596,0,0
URLID_WBSM,23989.0,0,0
URLID_HDNN,27145.0,1,0
URLID_YEZF,26449.0,0,0
URLID_YBEJ,31985.0,0,0
URLID_HDCF,53854.5,1,1
URLID_DCCJ,43664.0,1,0
URLID_QIEG,30786.0,0,0
URLID_CLGF,28981.0,0,0
URLID_VPPE,69683.0,0,0
URLID_TVAH,40001.0,0,0
URLID_MXXG,21746.0,0,0
URLID_JIZL,30838.0,0,0
URLID_HFXH,43032.0,0,1
URLID_QUIE,86107.5,1,1
URLID_RDTF,55142.0,1,1
URLID_BHKF,35372.0,0,0
URLID_AYUG,74826.0,1,1
URLID_ANLE,27127.0,0,1
URLID_YPNA,18985.0,0,0
URLID_SOTA,51554.0,1,1
URLID_NFRJ,20530.0,0,0
URLID_ZFRD,46848.0,0,0
URLID_KEOI,19278.0,0,0
URLID_QSTI,18411.0,0,0
URLID_TPME,9246.0,0,0
URLID_ATSF,18640.0,0,0
URLID_OTIF,42777.0,0,0
URLID_ASMA,31389.0,0,1
URLID_QCCN,43616.0,1,1
URLID_PGTJ,30320.0,0,0
URLID_UOEB,32694.0,0,0
URLID_IYHL,52126.0,1,1
URLID_CDMA,20473.0,0,0
URLID_VDZK,17375.598619896493,0,0
URLID_GLPA,19947.0,0,0
URLID_JBCL,15846.058823529413,0,0
URLID_IWHE,16628.107228915662,0,0
URLID_LOVK,110100.0,1,1
URLID_LNBJ,43340.0,0,0
URLID_OLSM,53413.0,0,0
URLID_EHZC,23205.0,0,0
URLID_GMZB,41256.0,0,0
URLID_BAZB,117199.0,1,1
URLID_PGIG,19298.0,0,0
URLID_FXAH,21555.0,0,0
URLID_WSRM,22894.0,0,0
URLID_HIDC,29799.0,0,0
URLID_ELBE,18853.0,0,0
URLID_JWQN,46254.0,1,0
URLID_JEEA,40733.5,0,0
URLID_QCBL,8540.5,0,0
URLID_BHNB,44310.0,1,1
URLID_TDBK,34031.0,0,0
URLID_QWCE,27350.0,0,0
URLID_LARI,123363.66666666667,1,1
URLID_HAFA,31807.0,0,0
URLID_RPEM,49637.0,1,0
URLID_CFLM,23381.0,0,0
URLID_XWDJ,87350.0,1,1
URLID_HQKH,29318.0,0,0
URLID_QSTK,24579.0,0,0
URLID_YZCN,26542.0,0,0
URLID_UKCE,45599.0,0,1
URLID_NGQF,21735.666666666668,0,0
URLID_LWCK,36623.0,1,0
URLID_LCFI,24522.0,0,0
URLID_ODKB,26750.0,0,0
URLID_GIRC,195441.0,1,1
URLID_PSQM,11803.0,0,0
URLID_IHIM,21188.0,1,1
URLID_IIHH,10096.0,0,0
URLID_HPQI,35308.0,1,1
URLID_DZZK,20714.0,0,0
URLID_KUIG,36413.0,0,0
URLID_XEDD,25588.0,0,0
URLID_MODA,28159.333333333332,1,1
URLID_ZFUH,16752.0,0,0
